"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS"
106,500,1000,0.01,3,random,hdf5,0.981107254616327,1461061.9389675
107,500,1000,0.01,3,random,hdf5,1,1548027.5963027
108,500,1000,0.01,3,random,hdf5,0.987317817869253,1391821.00045499
109,500,1000,0.01,3,random,hdf5,0.98158204916383,1264140.68094728
110,500,1000,0.01,3,random,hdf5,0.980426002905934,1336188.65529386
111,500,1000,0.01,3,random,hdf5,0.927996956924399,1831695.77444487
112,500,1000,0.01,3,random,hdf5,0.987398645208779,1455238.89141212
113,500,1000,0.01,3,random,hdf5,1,1275741.23477641
114,500,1000,0.01,3,random,hdf5,0.9866948255091,1726409.33708582
115,500,1000,0.01,3,random,hdf5,0.993225620886205,1344230.07450859
116,500,1000,0.01,3,random,hdf5,0.994195155056517,1383404.66968172
117,500,1000,0.01,3,random,hdf5,0.96770113767322,1364430.11687743
118,500,1000,0.01,3,random,hdf5,0.973684847455905,1263490.78759373
119,500,1000,0.01,3,random,hdf5,0.993276293990558,1982644.69698782
120,500,1000,0.01,3,random,hdf5,0.980262560313763,1485752.63589118
121,500,1000,0.01,3,random,hdf5,0.986080739452626,1600278.74519043
122,500,1000,0.01,3,random,hdf5,0.955490668162091,1919559.16558613
123,500,1000,0.01,3,random,hdf5,0.993141691363672,1377575.13470482
124,500,1000,0.01,3,random,hdf5,0.893804617945723,2341225.53755557
125,500,1000,0.01,3,random,hdf5,0.973177440232054,1737517.10975386
126,500,1000,0.01,3,random,hdf5,0.959142027709408,1652328.41018231
127,500,1000,0.01,3,random,hdf5,0.974557918055447,1703353.28535473
128,500,1000,0.01,3,random,hdf5,1,1390555.99448259
129,500,1000,0.01,3,random,hdf5,0.984020632536503,1378456.42128449
130,500,1000,0.01,3,random,hdf5,0.975341609759453,1756062.77654372
131,500,1000,0.01,3,random,hdf5,0.981052497450919,1358469.61449328
132,500,1000,0.01,3,random,hdf5,0.955123606271911,1749793.37323726
133,500,1000,0.01,3,random,hdf5,0.994068703182804,1346496.36748475
134,500,1000,0.01,3,random,hdf5,0.986563201487787,1333364.20678473
135,500,1000,0.01,3,random,hdf5,0.980621630775968,1366843.37621371
136,500,1000,0.01,3,random,hdf5,0.994187861164232,1644601.98279321
137,500,1000,0.01,3,random,hdf5,0.948426690202945,1657257.07665816
138,500,1000,0.01,3,random,hdf5,1,1950716.96062233
139,500,1000,0.01,3,random,hdf5,0.993948289105289,1333635.86027768
140,500,1000,0.01,3,random,hdf5,0.976501108872028,1380792.30806066
141,500,1000,0.01,3,random,hdf5,0.993823418266787,1814676.34145458
142,500,1000,0.01,3,random,hdf5,0.986467882645702,1633231.32643052
143,500,1000,0.01,3,random,hdf5,0.967430089795018,1567663.56944308
144,500,1000,0.01,3,random,hdf5,0.985012769881398,2330374.85056172
145,500,1000,0.01,3,random,hdf5,0.981334491051564,1684899.53682094
146,500,1000,0.01,3,random,hdf5,0.946297166399998,1890158.79822685
147,500,1000,0.01,3,random,hdf5,0.961043838581499,1355176.23025227
148,500,1000,0.01,3,random,hdf5,0.975746700752325,1556359.54069945
149,500,1000,0.01,3,random,hdf5,0.986522713124544,1302206.86681815
150,500,1000,0.01,3,random,hdf5,0.95178310540796,1845245.54979529
151,500,1000,0.01,3,random,hdf5,0.888662781110511,1662727.61667778
152,500,1000,0.01,3,random,hdf5,1,1499754.26339186
153,500,1000,0.01,3,random,hdf5,0.993126534598005,1569308.53256851
154,500,1000,0.01,3,random,hdf5,0.953174726017667,1930609.49693911
155,500,1000,0.01,3,random,hdf5,0.958293193558383,1541030.74485816
156,500,1000,0.01,3,random,hdf5,0.974836611842681,1385249.23209559
157,500,1000,0.01,3,random,hdf5,1,1590448.34186427
158,500,1000,0.01,3,random,hdf5,0.9605695161531,1358058.6004412
159,500,1000,0.01,3,random,hdf5,0.805195771220012,2281441.33922457
160,500,1000,0.01,3,random,hdf5,0.939948694908978,1657631.34795453
161,500,1000,0.01,3,random,hdf5,0.96105226182133,1255106.78352825
162,500,1000,0.01,3,random,hdf5,0.977223884568434,1687285.81681863
163,500,1000,0.01,3,random,hdf5,0.993087696181257,1675641.93075359
164,500,1000,0.01,3,random,hdf5,1,2275275.28015698
165,500,1000,0.01,3,random,hdf5,0.949444013294981,1775878.95127982
166,500,1000,0.01,3,random,hdf5,0.955786365789268,1756892.27394255
167,500,1000,0.01,3,random,hdf5,0.986618887523985,1569007.11633028
168,500,1000,0.01,3,random,hdf5,0.96205463236291,1295868.29837166
169,500,1000,0.01,3,random,hdf5,0.947120220793414,1775667.05169472
170,500,1000,0.01,3,random,hdf5,1,1891910.88337332
171,500,1000,0.01,3,random,hdf5,0.983635423255941,1518475.06471516
172,500,1000,0.01,3,random,hdf5,0.953782993842418,2249610.14757341
173,500,1000,0.01,3,random,hdf5,0.980415896935971,1477167.54787983
174,500,1000,0.01,3,random,hdf5,0.94651474014815,1604739.00935751
175,500,1000,0.01,3,random,hdf5,0.989772439894984,1431404.67641884
176,500,1000,0.01,3,random,hdf5,0.957213563453624,1562215.43157118
177,500,1000,0.01,3,random,hdf5,0.977265819660247,1228007.63300197
178,500,1000,0.01,3,random,hdf5,0.974695918178545,1814867.04253875
179,500,1000,0.01,3,random,hdf5,0.994045138050482,1541586.34379747
180,500,1000,0.01,3,random,hdf5,0.987240375024065,1472806.19083164
181,500,1000,0.01,3,random,hdf5,0.963449099999994,1938721.4581197
182,500,1000,0.01,3,random,hdf5,0.993965630740006,1377750.81963195
183,500,1000,0.01,3,random,hdf5,1,1377482.08391634
184,500,1000,0.01,3,random,hdf5,0.982265452189492,1679492.03758201
185,500,1000,0.01,3,random,hdf5,0.993885635613789,1493391.34306871
186,500,1000,0.01,3,random,hdf5,0.96509059195884,2008014.51171751
187,500,1000,0.01,3,random,hdf5,0.964434339428597,2017833.53238825
188,500,1000,0.01,3,random,hdf5,0.981084437297472,1493220.49035545
189,500,1000,0.01,3,random,hdf5,0.979967721571202,1341165.58021357
