B,observations,genes,batch_size,k,initializer,method,ARI,WCSS,iterations,fault
7,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,0.700019377,275526571.4,32,NA
8,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,0.700913054,269816520.1,32,NA
9,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,0.699434738,264144672.7,25,NA
10,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,0.677159826,282410487.3,53,NA
1,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,0.7131356,235875965.4,25,NA
2,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,0.713771862,244630064,21,NA
3,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,0.744511207,237386798.8,27,NA
4,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,0.715721655,237540390.3,13,NA
5,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,0.668600473,261291729.9,51,NA
6,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,0.713330407,236352974.7,33,NA
7,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,0.72266937,247828882.7,20,NA
8,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,0.66874872,274437470.2,42,NA
