"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS","iterations","fault"
1,1e+05,1000,0.1,12,random,hdf5,0.772516748243703,234743855.38477,18,NA
2,1e+05,1000,0.1,12,random,hdf5,0.739459151430847,237318071.283539,60,NA
3,1e+05,1000,0.1,12,random,hdf5,0.737158396596343,236418877.287611,25,NA
4,1e+05,1000,0.1,12,random,hdf5,0.735892045659532,234953386.71072,29,NA
5,1e+05,1000,0.1,12,random,hdf5,0.724095959766022,239062919.429949,21,NA
6,1e+05,1000,0.1,12,random,hdf5,0.720823911705652,227045790.956917,18,NA
7,1e+05,1000,0.1,12,random,hdf5,0.722366700280906,232100724.660292,27,NA
8,1e+05,1000,0.1,12,random,hdf5,0.727246747887049,235440427.826013,16,NA
9,1e+05,1000,0.1,12,random,hdf5,0.770598341033509,236426269.845099,23,NA
10,1e+05,1000,0.1,12,random,hdf5,0.736425596154688,218453291.396758,26,NA
1,1e+05,1000,0.1,13,random,hdf5,0.82213656630435,199796733.133785,23,NA
2,1e+05,1000,0.1,13,random,hdf5,0.800250886217803,211882744.509746,19,NA
3,1e+05,1000,0.1,13,random,hdf5,0.770574506437421,204275277.113636,24,NA
4,1e+05,1000,0.1,13,random,hdf5,0.821136565589042,202670211.126285,19,NA
5,1e+05,1000,0.1,13,random,hdf5,0.769574399312315,206355337.965429,23,NA
6,1e+05,1000,0.1,13,random,hdf5,0.794871417235726,203052706.185269,15,NA
7,1e+05,1000,0.1,13,random,hdf5,0.769227706929413,206383327.347119,23,NA
8,1e+05,1000,0.1,13,random,hdf5,0.766674073335827,209525310.34393,27,NA
9,1e+05,1000,0.1,13,random,hdf5,0.77223685788897,203300771.70472,20,NA
10,1e+05,1000,0.1,13,random,hdf5,0.769549659095829,204603982.587828,42,NA
1,1e+05,1000,0.1,14,random,hdf5,0.73572377201998,208833002.080491,26,NA
2,1e+05,1000,0.1,14,random,hdf5,0.763334576717574,202702081.874312,18,NA
3,1e+05,1000,0.1,14,random,hdf5,0.761829452826889,204379879.547663,18,NA
4,1e+05,1000,0.1,14,random,hdf5,0.798569449333289,194433080.564087,24,NA
5,1e+05,1000,0.1,14,random,hdf5,0.779228468067914,200236342.277599,18,NA
6,1e+05,1000,0.1,14,random,hdf5,0.781941888203631,212964793.220169,37,NA
7,1e+05,1000,0.1,14,random,hdf5,0.732551129452597,219507344.999682,19,NA
8,1e+05,1000,0.1,14,random,hdf5,0.791002001846713,203907402.149123,25,NA
