"B","observations","genes","abs_batch","k","initializer","method","ARI","WCSS","iterations","fault"
28,2000,1000,10,3,kmeans++,mbkmeans,0.985607574055522,4770700.64319915,18,NA
29,2000,1000,10,3,kmeans++,mbkmeans,0.973771871912878,5979268.19514571,12,NA
30,2000,1000,10,3,kmeans++,mbkmeans,0.97815095534897,4713828.31887041,15,NA
31,2000,1000,10,3,kmeans++,mbkmeans,0.993848243260486,5491610.77566449,19,NA
32,2000,1000,10,3,kmeans++,mbkmeans,0.998961137364546,6665394.62031563,21,NA
33,2000,1000,10,3,kmeans++,mbkmeans,0.983935740347938,5862019.18374252,23,NA
34,2000,1000,10,3,kmeans++,mbkmeans,0.973633134057813,5389863.36946141,13,NA
35,2000,1000,10,3,kmeans++,mbkmeans,0.993622198549977,5527244.61505875,13,NA
36,2000,1000,10,3,kmeans++,mbkmeans,0.987456048925857,4941316.7930343,17,NA
37,2000,1000,10,3,kmeans++,mbkmeans,0.977003245662171,5150819.32546212,19,NA
38,2000,1000,10,3,kmeans++,mbkmeans,0.987068938884931,5121622.79871935,21,NA
39,2000,1000,10,3,kmeans++,mbkmeans,0.985596778820033,5040233.89560302,17,NA
40,2000,1000,10,3,kmeans++,mbkmeans,0.994506909419337,4849370.2655986,18,NA
41,2000,1000,10,3,kmeans++,mbkmeans,0.989053626598028,5544776.18467298,14,NA
42,2000,1000,10,3,kmeans++,mbkmeans,0.977145280070969,4872009.23983908,15,NA
43,2000,1000,10,3,kmeans++,mbkmeans,0.984649676213379,4971784.66720829,26,NA
44,2000,1000,10,3,kmeans++,mbkmeans,0.955048731837597,7273513.34483001,35,NA
45,2000,1000,10,3,kmeans++,mbkmeans,0.98420335846989,6206670.75736267,21,NA
46,2000,1000,10,3,kmeans++,mbkmeans,0.992177377351926,4941500.50959069,16,NA
47,2000,1000,10,3,kmeans++,mbkmeans,0.994505189978124,9499918.65197062,23,NA
48,2000,1000,10,3,kmeans++,mbkmeans,0.988952504302054,5530473.13115295,33,NA
49,2000,1000,10,3,kmeans++,mbkmeans,0.974536105449598,5719930.0868696,23,NA
50,2000,1000,10,3,kmeans++,mbkmeans,0.988940745081385,5652129.40943749,24,NA
1,2000,1000,35,3,kmeans++,mbkmeans,0.984370686061422,4042245.18370298,28,NA
2,2000,1000,35,3,kmeans++,mbkmeans,0.996590458088373,4639132.70501435,15,NA
3,2000,1000,35,3,kmeans++,mbkmeans,0.98004734607984,4516883.46046968,23,NA
4,2000,1000,35,3,kmeans++,mbkmeans,0.977836008486903,4452294.58826288,20,NA
5,2000,1000,35,3,kmeans++,mbkmeans,0.985810929091204,4422024.50181058,19,NA
6,2000,1000,35,3,kmeans++,mbkmeans,0.980386711744971,4225227.33613364,15,NA
